Proxy depth,UK'37,Published temperature,Published age,Marine04 age,Marine09 age,Age model error,,14C depth,Material,14C age,14C error,忖R,Marine04 age,,,Marine09 age,,
(cm),,(～C),(yr BP),(yr BP),(yr BP),"(yr, 1考)",,(cm),,(yr BP),"(yr, 1考)",(yr),median (yr BP),2考 lower (yr BP),2考 upper (yr BP),median (yr BP),2考 lower (yr BP),2考 upper (yr BP)
888,0.645,18.2,20200,20699,20860,299,,,,,,,,,,,,
893,0.634,17.9,20290,20783,20952,282,,,,,,,,,,,,
898,0.637,18.0,20390,20867,21044,263,,,,,,,,,,,,
903,0.625,17.6,20490,20951,21136,240,,,,,,,,,,,,
908,0.653,18.5,20590,21035,21227,213,,,,,,,,,,,,
913,0.641,18.1,20690,21120,21319,182,,,,,,,,,,,,
918,0.627,17.7,20790,21230,21420,221,,,,,,,,,,,,
923,0.652,18.4,20890,21332,21524,261,,,,,,,,,,,,
928,0.644,18.2,20990,21434,21629,295,,,,,,,,,,,,
933,0.673,19.1,21090,21535,21733,326,,,,,,,,,,,,
938,0.639,18.0,21190,21637,21837,355,,,,,,,,,,,,
