Proxy depth,d18O,Temperature,Published age,Age model error
(m),(VSMOW),(°„C),(yr BP),"(yr, 1¶“)"
2092.18,-43.06,-55.9,39670,775.5
2092.46,-44.26,-59.6,39690,776.5
2092.72,-42.15,-53.2,39710,778
2092.97,-43.67,-57.8,39730,778.5
2093.23,-42.32,-53.7,39750,779.5
2093.49,-42.84,-55.3,39770,780.5
2093.74,-44.11,-59.1,39790,782
2094.00,-43.49,-57.2,39810,783
2094.31,-43.54,-57.4,39830,784.5
2094.64,-42.61,-54.6,39850,784.5
2094.97,-42.21,-53.3,39870,785
2095.27,-42.19,-53.3,39890,785
2095.58,-42.19,-53.3,39910,786
2095.92,-41.60,-51.5,39930,786.5
2096.31,-40.85,-49.2,39950,787
2096.73,-40.35,-47.7,39970,787
2097.14,-40.83,-49.1,39990,787
2097.56,-40.71,-48.8,40010,788
2097.98,-40.50,-48.1,40030,788
2098.40,-39.67,-45.6,40050,788.5
2098.85,-40.59,-48.4,40070,789
2099.25,-39.45,-44.9,40090,789.5
2099.61,-40.84,-49.2,40110,790
2099.97,-42.55,-54.4,40130,790
2100.35,-43.72,-57.9,40150,791
2100.68,-42.58,-54.5,40170,791.5
2100.97,-42.09,-53.0,40190,792
2101.28,-42.53,-54.3,40210,792.5
2101.63,-42.07,-52.9,40230,793.5
2101.93,-42.49,-54.2,40250,793.5
2102.26,-42.12,-53.1,40270,794
2102.60,-41.98,-52.6,40290,794.5
2102.93,-42.40,-53.9,40310,795.5
2103.28,-42.41,-54.0,40330,796
2103.59,-41.76,-52.0,40350,797
2103.87,-42.37,-53.8,40370,797.5
2104.13,-42.28,-53.6,40390,798
2104.43,-43.00,-55.8,40410,798.5
2104.73,-42.07,-52.9,40430,799
2105.04,-42.32,-53.7,40450,799.5
2105.36,-41.79,-52.1,40470,800
2105.67,-41.92,-52.5,40490,800.5
2105.97,-42.41,-54.0,40510,801.5
2106.26,-43.40,-57.0,40530,802
2106.57,-43.00,-55.8,40550,803
2106.89,-42.58,-54.5,40570,803.5
2107.21,-45.42,-63.1,40590,803.5
2107.54,-42.57,-54.4,40610,803.5
2107.86,-42.49,-54.2,40630,804
2108.16,-42.86,-55.3,40650,804.5
2108.43,-44.29,-59.7,40670,805
2108.81,-42.54,-54.3,40690,805.5
2109.13,-44.53,-60.4,40710,806
2109.40,-43.86,-58.4,40730,807
2109.71,-43.19,-56.3,40750,807.5
2110.05,-41.04,-49.8,40770,808
2110.34,-42.59,-54.5,40790,808
2110.69,-41.46,-51.1,40810,809
2111.04,-42.63,-54.6,40830,809
2111.37,-41.98,-52.6,40850,809
2111.71,-42.35,-53.8,40870,809.5
2112.04,-41.30,-50.6,40890,809.5
2112.38,-42.16,-53.2,40910,810
2112.78,-40.41,-47.9,40930,810.5
2113.17,-41.18,-50.2,40950,811
2113.62,-40.80,-49.0,40970,811
2114.03,-39.59,-45.3,40990,811.5
2114.42,-39.83,-46.1,41010,811.5
2114.79,-40.35,-47.7,41030,812
2115.20,-39.60,-45.4,41050,812
2115.67,-39.22,-44.2,41070,812
2116.07,-40.36,-47.7,41090,812.5
2116.57,-39.70,-45.7,41110,812.5
2117.01,-41.25,-50.4,41130,812.5
2117.49,-39.25,-44.3,41150,812.5
2117.94,-39.36,-44.6,41170,813
2118.39,-40.13,-47.0,41190,813.5
2118.92,-39.84,-46.1,41210,813.5
2119.42,-39.94,-46.4,41230,814
2119.93,-38.34,-41.5,41250,814
2120.41,-39.47,-45.0,41270,814.5
2120.91,-39.41,-44.8,41290,815.5
2121.40,-39.97,-46.5,41310,815.5
2121.89,-38.94,-43.4,41330,816
2122.45,-38.82,-43.0,41350,816
2123.02,-38.56,-42.2,41370,816
2123.60,-38.36,-41.6,41390,816.5
2124.03,-39.79,-46.0,41410,816.5
2124.45,-41.75,-51.9,41430,816.5
2124.72,-43.22,-56.4,41450,817.5
2125.02,-42.27,-53.5,41470,818.5
2125.35,-41.32,-50.6,41490,819.5
2125.67,-43.49,-57.2,41510,820
2125.95,-42.76,-55.0,41530,820.5
2126.21,-42.71,-54.9,41550,821
2126.48,-41.75,-51.9,41570,822.5
2126.79,-42.31,-53.6,41590,823.5
2127.06,-41.70,-51.8,41610,824.5
2127.35,-43.61,-57.6,41630,825.5
2127.64,-42.91,-55.5,41650,826
2127.94,-41.92,-52.5,41670,826.5
2128.20,-41.67,-51.7,41690,827
2128.48,-43.75,-58.0,41710,828
2128.73,-43.27,-56.6,41730,828.75
2129.02,-43.60,-57.6,41750,829
2129.30,-42.85,-55.3,41770,829.25
2129.58,-42.23,-53.4,41790,829.75
2129.85,-41.83,-52.2,41810,830
2130.12,-42.57,-54.4,41830,830.5
2130.38,-43.06,-55.9,41850,830.75
2130.64,-43.66,-57.8,41870,831.25
2130.94,-42.47,-54.1,41890,832
2131.21,-42.06,-52.9,41910,832.75
2131.46,-42.84,-55.3,41930,833.5
2131.73,-43.20,-56.4,41950,834.5
2132.00,-43.92,-58.6,41970,835
2132.25,-42.03,-52.8,41990,835.75
2132.54,-42.11,-53.0,42010,836.25
2132.83,-43.49,-57.3,42030,836.5
2133.12,-42.25,-53.5,42050,837
2133.39,-42.64,-54.6,42070,837.5
2133.64,-41.52,-51.2,42090,838
2133.91,-41.73,-51.9,42110,838.75
2134.16,-42.12,-53.1,42130,838.75
2134.45,-42.27,-53.5,42150,839.5
2134.71,-42.17,-53.2,42170,840
2134.99,-42.03,-52.8,42190,840.75
2135.28,-41.73,-51.9,42210,842.25
2135.63,-42.66,-54.7,42230,842.25
2136.00,-40.57,-48.3,42250,842.5
2136.37,-39.58,-45.3,42270,843.25
2136.71,-41.50,-51.2,42290,843.75
2137.04,-40.62,-48.5,42310,843.75
2137.39,-41.26,-50.4,42330,844.75
2137.75,-40.76,-48.9,42350,845.5
2138.09,-40.78,-49.0,42370,846.25
2138.46,-40.31,-47.5,42390,847.25
2138.83,-41.63,-51.6,42410,847.25
2139.17,-41.73,-51.9,42430,847.75
2139.54,-41.87,-52.3,42450,848.25
2139.88,-41.14,-50.1,42470,848.75
2140.24,-40.60,-48.4,42490,848.75
2140.61,-41.03,-49.7,42510,849
2140.97,-41.65,-51.6,42530,850
2141.30,-40.93,-49.4,42550,850.75
2141.68,-39.99,-46.6,42570,851
2142.05,-40.38,-47.7,42590,852
2142.39,-41.00,-49.7,42610,852.25
2142.78,-40.64,-48.6,42630,852.5
2143.14,-39.68,-45.6,42650,853.5
2143.49,-39.29,-44.4,42670,854.5
2143.86,-40.39,-47.8,42690,855
2144.24,-39.40,-44.8,42710,855.5
2144.58,-39.66,-45.6,42730,856.25
2144.94,-40.20,-47.2,42750,856.75
2145.33,-39.53,-45.2,42770,857.75
2145.78,-39.43,-44.9,42790,858.5
2146.19,-39.54,-45.2,42810,858.75
2146.66,-39.47,-45.0,42830,859.5
2147.12,-39.83,-46.1,42850,859.5
2147.57,-38.67,-42.6,42870,859.75
2148.01,-38.99,-43.5,42890,860.25
2148.48,-39.05,-43.7,42910,860.75
2148.91,-39.63,-45.5,42930,861.25
2149.35,-39.36,-44.6,42950,861.75
2149.81,-38.48,-42.0,42970,861.75
2150.28,-38.04,-40.6,42990,862.5
2150.74,-38.64,-42.4,43010,863.25
2151.24,-38.72,-42.7,43030,863.75
2151.69,-38.06,-40.7,43050,864.5
2152.19,-38.81,-43.0,43070,864.5
2152.70,-39.55,-45.2,43090,865
2153.17,-38.85,-43.1,43110,865.5
2153.67,-39.52,-45.1,43130,866
2154.19,-39.76,-45.9,43150,866
2154.64,-40.75,-48.9,43170,866.25
2155.10,-39.45,-44.9,43190,866.5
2155.60,-38.95,-43.4,43210,866.75
2156.08,-39.66,-45.6,43230,866.75
2156.58,-39.32,-44.5,43250,867.25
2157.05,-38.45,-41.9,43270,867.75
2157.49,-39.91,-46.3,43290,868
2157.79,-41.07,-49.9,43310,868
2158.08,-42.46,-54.1,43330,868.5
2158.34,-41.46,-51.1,43350,868.75
2158.61,-41.48,-51.1,43370,869.25
2158.90,-42.01,-52.7,43390,869.5
2159.19,-42.98,-55.7,43410,870
2159.46,-43.81,-58.2,43430,870.5
2159.76,-42.61,-54.6,43450,870.5
2159.99,-43.85,-58.3,43470,871.25
2160.23,-42.36,-53.8,43490,871.75
2160.49,-43.59,-57.6,43510,872
2160.73,-43.73,-58.0,43530,873
2160.97,-44.04,-58.9,43550,873.5
2161.24,-44.15,-59.3,43570,874
2161.48,-43.39,-56.9,43590,874.75
2161.74,-43.19,-56.3,43610,875.25
2162.01,-42.07,-52.9,43630,876.25
2162.27,-42.91,-55.5,43650,876.5
2162.52,-41.53,-51.3,43670,877
2162.78,-42.23,-53.4,43690,877.75
2163.04,-42.84,-55.3,43710,878.25
2163.31,-41.82,-52.2,43730,878.5
2163.57,-42.67,-54.8,43750,879.5
2163.82,-41.52,-51.2,43770,880
2164.10,-42.94,-55.6,43790,880.25
2164.38,-40.43,-47.9,43810,880.75
2164.64,-42.67,-54.7,43830,881.25
2164.90,-42.07,-52.9,43850,882
2165.16,-42.98,-55.7,43870,882.25
2165.45,-43.96,-58.7,43890,882.5
2165.70,-42.26,-53.5,43910,883
2165.97,-44.78,-61.2,43930,883.5
2166.26,-41.30,-50.6,43950,884.5
2166.50,-41.83,-52.2,43970,884.75
2166.75,-42.68,-54.8,43990,885.25
2167.03,-41.94,-52.5,44010,885.5
2167.27,-43.58,-57.5,44030,886
2167.48,-43.12,-56.1,44050,886.5
2167.77,-42.69,-54.8,44070,887.25
2168.04,-43.81,-58.2,44090,887.25
2168.30,-43.65,-57.7,44110,887.25
2168.57,-43.57,-57.5,44130,887.75
2168.83,-41.84,-52.2,44150,888.25
2169.14,-41.67,-51.7,44170,888.25
2169.42,-43.41,-57.0,44190,888.75
2169.72,-43.10,-56.1,44210,889.75
2170.00,-44.04,-58.9,44230,890
2170.30,-41.50,-51.2,44250,890.5
2170.59,-41.98,-52.6,44270,890.75
2170.88,-41.75,-51.9,44290,891.25
2171.21,-41.75,-51.9,44310,891.5
2171.54,-41.15,-50.1,44330,892
2171.91,-39.87,-46.2,44350,892.75
2172.24,-39.43,-44.9,44370,893.25
2172.59,-40.91,-49.4,44390,894
2173.00,-39.81,-46.0,44410,894.25
2173.39,-40.27,-47.4,44430,894.25
2173.77,-39.29,-44.4,44450,894.5
2174.12,-40.54,-48.3,44470,894.75
2174.50,-41.07,-49.9,44490,895
2174.80,-40.45,-48.0,44510,895.25
2175.12,-41.51,-51.2,44530,895.5
2175.42,-42.56,-54.4,44550,895.75
2175.75,-41.59,-51.5,44570,896.5
2176.00,-41.77,-52.0,44590,896.75
2176.28,-41.40,-50.9,44610,897.25
2176.61,-42.16,-53.2,44630,897.75
2176.96,-40.59,-48.4,44650,898
2177.30,-40.24,-47.3,44670,898.75
2177.62,-40.66,-48.6,44690,900.25
2177.92,-41.38,-50.8,44710,901.25
2178.26,-40.17,-47.1,44730,901.5
2178.60,-41.68,-51.7,44750,901.75
2178.93,-41.54,-51.3,44770,902.25
2179.26,-40.86,-49.2,44790,903
2179.58,-40.57,-48.3,44810,904
2179.89,-42.54,-54.3,44830,904.75
2180.21,-41.99,-52.7,44850,905
2180.55,-41.29,-50.5,44870,905.5
2180.89,-41.13,-50.0,44890,906.25
2181.20,-41.50,-51.2,44910,907.25
2181.54,-40.01,-46.6,44930,907.5
2181.87,-41.01,-49.7,44950,908.25
2182.23,-39.76,-45.9,44970,909
2182.58,-41.47,-51.1,44990,909.25
2182.95,-40.78,-49.0,45010,909.25
2183.29,-40.93,-49.4,45030,909.25
2183.63,-40.89,-49.3,45050,909.75
2184.01,-40.74,-48.8,45070,910
2184.38,-39.95,-46.5,45090,910.5
2184.73,-41.65,-51.6,45110,911.5
2185.04,-41.05,-49.8,45130,912.5
2185.36,-40.35,-47.7,45150,912.75
2185.69,-39.91,-46.3,45170,913.5
2186.01,-40.36,-47.7,45190,913.5
2186.36,-40.21,-47.2,45210,914.25
2186.71,-41.72,-51.9,45230,914.75
2187.06,-39.81,-46.0,45250,915.5
2187.40,-41.26,-50.4,45270,916
2187.77,-41.38,-50.8,45290,916.75
2188.11,-40.48,-48.1,45310,917.25
2188.44,-41.17,-50.2,45330,918.5
2188.83,-40.53,-48.2,45350,919.5
2189.20,-40.48,-48.1,45370,920
2189.59,-40.39,-47.8,45390,920.75
2189.99,-39.13,-43.9,45410,921.25
2190.36,-39.65,-45.5,45430,921.75
2190.80,-39.44,-44.9,45450,922.25
2191.24,-40.56,-48.3,45470,923
2191.69,-40.00,-46.6,45490,923
2192.08,-40.06,-46.8,45510,923.75
2192.49,-40.54,-48.2,45530,924.25
2192.90,-39.23,-44.3,45550,924.25
2193.29,-39.24,-44.3,45570,925.25
2193.77,-39.16,-44.1,45590,925.5
2194.17,-40.16,-47.1,45610,926
2194.59,-39.21,-44.2,45630,926
2195.01,-38.93,-43.3,45650,926
2195.42,-39.77,-45.9,45670,927
2195.88,-39.69,-45.7,45690,927
2196.29,-39.27,-44.4,45710,927.5
2196.72,-39.96,-46.5,45730,927.75
2197.20,-38.80,-42.9,45750,928
2197.67,-39.41,-44.8,45770,928.75
2198.10,-40.46,-48.0,45790,929.25
2198.55,-39.18,-44.1,45810,929.5
2198.99,-39.71,-45.7,45830,930.5
2199.43,-38.89,-43.2,45850,930.5
2199.84,-39.47,-45.0,45870,931
2200.27,-39.06,-43.7,45890,931.75
2200.69,-39.56,-45.3,45910,933
2201.11,-40.41,-47.8,45930,933.75
2201.51,-39.00,-43.6,45950,934.25
2201.94,-39.40,-44.8,45970,934.75
2202.39,-38.70,-42.6,45990,935
2202.84,-38.03,-40.6,46010,935.75
2203.32,-38.41,-41.7,46030,936.25
2203.79,-38.82,-43.0,46050,936.75
2204.23,-39.36,-44.7,46070,937
2204.71,-39.35,-44.6,46090,937.75
2205.18,-39.00,-43.6,46110,938.5
2205.68,-38.62,-42.4,46130,939
2206.14,-39.10,-43.9,46150,939.25
2206.60,-38.86,-43.1,46170,940.25
2207.05,-38.63,-42.4,46190,940.75
2207.51,-38.73,-42.7,46210,941.25
2207.92,-38.93,-43.3,46230,941.5
2208.41,-38.85,-43.1,46250,942
2208.84,-38.91,-43.3,46270,943
2209.35,-39.54,-45.2,46290,943
2209.81,-38.48,-42.0,46310,944
2210.29,-39.21,-44.2,46330,944.25
2210.77,-38.55,-42.2,46350,944.75
2211.23,-39.36,-44.7,46370,945.5
2211.67,-39.08,-43.8,46390,946
2212.14,-38.64,-42.5,46410,946.25
2212.61,-38.00,-40.5,46430,947.25
2213.05,-37.42,-38.7,46450,948
2213.49,-38.29,-41.4,46470,948.75
2213.92,-38.56,-42.2,46490,949.75
2214.41,-38.55,-42.2,46510,950.25
2214.92,-39.00,-43.6,46530,950.5
2215.43,-39.41,-44.8,46550,951
2215.90,-38.63,-42.4,46570,951.5
2216.44,-37.78,-39.8,46590,952
2217.02,-37.45,-38.8,46610,952.25
2217.56,-38.35,-41.6,46630,952.5
2218.11,-38.25,-41.3,46650,953
2218.67,-37.61,-39.3,46670,953.5
2219.20,-37.73,-39.7,46690,954
2219.72,-38.23,-41.2,46710,954.25
2220.27,-38.45,-41.9,46730,954.5
2220.83,-37.22,-38.1,46750,954.75
2221.42,-37.28,-38.3,46770,955
2221.89,-37.07,-37.7,46790,956
2222.30,-41.04,-49.8,46810,956
2222.62,-40.54,-48.2,46830,956.5
2222.90,-43.60,-57.6,46850,957.25
2223.20,-41.07,-49.9,46870,957.5
2223.51,-42.62,-54.6,46890,957.5
2223.79,-41.63,-51.6,46910,957.75
2224.04,-43.03,-55.8,46930,958.5
2224.30,-42.48,-54.2,46950,959
2224.58,-42.85,-55.3,46970,959.5
2224.84,-43.34,-56.8,46990,960.25
2225.10,-42.85,-55.3,47010,960.75
2225.41,-43.12,-56.1,47030,961.5
2225.67,-42.53,-54.3,47050,962
2225.94,-41.24,-50.4,47070,962.75
2226.20,-41.88,-52.3,47090,963.25
2226.47,-42.84,-55.3,47110,963.75
2226.74,-44.25,-59.6,47130,964.5
2227.03,-42.85,-55.3,47150,965.25
2227.30,-41.65,-51.6,47170,966
2227.56,-42.60,-54.5,47190,966.5
2227.82,-43.73,-58.0,47210,967.25
2228.07,-42.86,-55.3,47230,967.75
2228.34,-43.24,-56.5,47250,968.75
2228.66,-41.82,-52.1,47270,969
2228.91,-41.91,-52.4,47290,969
2229.17,-41.68,-51.7,47310,969.75
2229.43,-42.28,-53.5,47330,970.75
2229.69,-42.52,-54.3,47350,971.75
2229.95,-43.13,-56.1,47370,972.25
2230.18,-44.59,-60.6,47390,972.5
2230.46,-42.10,-53.0,47410,972.5
2230.71,-44.59,-60.6,47430,972.75
2230.96,-43.90,-58.5,47450,973.25
2231.19,-43.66,-57.8,47470,973.25
2231.43,-43.77,-58.1,47490,973.75
2231.69,-41.16,-50.1,47510,974.25
2231.95,-42.81,-55.2,47530,975
2232.19,-41.37,-50.8,47550,976
2232.43,-42.40,-53.9,47570,976.5
2232.68,-41.32,-50.6,47590,976.75
2232.94,-42.12,-53.1,47610,977.25
2233.18,-42.85,-55.3,47630,977.5
2233.42,-43.37,-56.9,47650,978.5
2233.66,-42.44,-54.0,47670,979
2233.88,-43.50,-57.3,47690,979.5
2234.13,-44.61,-60.7,47710,980
2234.38,-43.94,-58.6,47730,980.25
2234.64,-42.96,-55.6,47750,980.75
2234.91,-43.73,-58.0,47770,981.5
2235.16,-43.17,-56.3,47790,981.75
2235.42,-40.51,-48.2,47810,982
2235.65,-42.20,-53.3,47830,982.25
2235.87,-42.63,-54.6,47850,983.25
2236.10,-43.42,-57.0,47870,983.75
2236.34,-43.93,-58.6,47890,984.5
2236.57,-41.88,-52.3,47910,985
2236.80,-43.61,-57.6,47930,985.5
2237.03,-42.33,-53.7,47950,985.75
2237.28,-44.10,-59.1,47970,986
2237.49,-41.83,-52.2,47990,986.75
2237.72,-42.48,-54.2,48010,986.75
2237.94,-43.66,-57.8,48030,987.5
2238.17,-43.40,-57.0,48050,988.25
2238.39,-43.28,-56.6,48070,988.5
2238.61,-44.49,-60.3,48090,988.75
2238.85,-45.08,-62.1,48110,989.5
2239.08,-43.80,-58.2,48130,989.75
2239.31,-43.70,-57.9,48150,990.5
2239.53,-43.00,-55.8,48170,991
2239.76,-42.88,-55.4,48190,991.5
2239.99,-44.33,-59.8,48210,991.75
2240.24,-43.59,-57.5,48230,992
2240.48,-42.82,-55.2,48250,992.25
2240.71,-43.32,-56.7,48270,993
2240.96,-42.88,-55.4,48290,993.75
2241.21,-41.42,-50.9,48310,993.75
2241.46,-42.35,-53.8,48330,994.25
2241.72,-42.56,-54.4,48350,994.5
2241.94,-42.98,-55.7,48370,995.5
2242.19,-41.44,-51.0,48390,996
2242.44,-42.99,-55.7,48410,996.5
2242.71,-41.38,-50.8,48430,997.25
2243.00,-41.65,-51.6,48450,998
2243.31,-41.18,-50.2,48470,998.75
2243.66,-40.50,-48.1,48490,999.25
2243.96,-40.57,-48.3,48510,1000
2244.26,-40.88,-49.3,48530,1000.75
2244.57,-41.71,-51.8,48550,1001.25
2244.93,-41.52,-51.2,48570,1001.25
2245.23,-41.44,-51.0,48590,1001.75
2245.54,-41.10,-50.0,48610,1002.5
2245.82,-40.40,-47.8,48630,1003.25
2246.12,-42.06,-52.9,48650,1003.25
2246.46,-41.19,-50.2,48670,1003.25
2246.80,-40.41,-47.8,48690,1004
2247.12,-40.56,-48.3,48710,1004.25
2247.43,-41.63,-51.6,48730,1004.25
2247.79,-40.68,-48.7,48750,1004.75
2248.15,-41.45,-51.0,48770,1005.5
2248.46,-40.99,-49.6,48790,1006.25
2248.85,-39.56,-45.3,48810,1006.5
2249.20,-39.90,-46.3,48830,1007.25
2249.58,-40.05,-46.7,48850,1007.5
2249.97,-39.93,-46.4,48870,1007.75
2250.36,-39.58,-45.3,48890,1008
2250.75,-39.06,-43.7,48910,1008.25
2251.20,-39.74,-45.8,48930,1008.25
2251.61,-39.67,-45.6,48950,1008.5
2252.00,-39.21,-44.2,48970,1008.75
2252.40,-40.25,-47.4,48990,1009.25
2252.80,-40.32,-47.6,49010,1010.25
2253.15,-41.91,-52.4,49030,1010.5
2253.49,-41.96,-52.6,49050,1010.75
2253.84,-42.22,-53.4,49070,1011.25
2254.20,-40.68,-48.7,49090,1011.25
2254.57,-39.58,-45.3,49110,1011.75
2254.96,-39.97,-46.5,49130,1012.5
2255.35,-39.16,-44.1,49150,1013
2255.71,-39.01,-43.6,49170,1013.25
2256.12,-39.39,-44.7,49190,1014.5
2256.52,-38.39,-41.7,49210,1015
2256.89,-40.42,-47.9,49230,1015.25
2257.26,-41.20,-50.3,49250,1016
2257.57,-41.88,-52.3,49270,1016.5
2257.86,-41.00,-49.7,49290,1017.25
2258.15,-42.38,-53.9,49310,1018.25
2258.43,-41.96,-52.6,49330,1019
2258.72,-42.46,-54.1,49350,1019.5
2258.96,-42.67,-54.7,49370,1019.75
2259.22,-41.75,-51.9,49390,1020.25
2259.49,-42.00,-52.7,49410,1021
2259.76,-41.54,-51.3,49430,1021.75
2260.05,-41.13,-50.1,49450,1022.25
2260.34,-41.51,-51.2,49470,1023.25
2260.63,-41.24,-50.4,49490,1023.75
2260.91,-40.71,-48.8,49510,1024
2261.18,-41.80,-52.1,49530,1024.75
2261.46,-41.10,-50.0,49550,1025.25
2261.75,-40.94,-49.5,49570,1026
2262.08,-39.90,-46.3,49590,1026.5
2262.39,-40.73,-48.8,49610,1027
2262.70,-39.94,-46.4,49630,1027.5
2263.01,-40.80,-49.0,49650,1027.75
2263.35,-40.30,-47.5,49670,1028.5
2263.70,-40.08,-46.8,49690,1028.75
2264.02,-40.60,-48.4,49710,1029.5
2264.35,-40.90,-49.3,49730,1029.75
2264.70,-40.05,-46.8,49750,1030.5
2265.02,-40.84,-49.2,49770,1031.25
2265.35,-40.52,-48.2,49790,1031.25
2265.73,-40.33,-47.6,49810,1032
2266.06,-40.27,-47.4,49830,1032.25
2266.38,-41.32,-50.6,49850,1032.5
2266.69,-40.90,-49.3,49870,1033
2267.01,-41.15,-50.1,49890,1033.75
2267.32,-40.42,-47.9,49910,1034
2267.67,-41.12,-50.0,49930,1034.5
2267.98,-40.84,-49.2,49950,1034.75
2268.29,-39.78,-45.9,49970,1035.25
2268.61,-39.06,-43.7,49990,1035.5
2268.90,-41.16,-50.2,50010,1035.75
2269.24,-39.61,-45.4,50030,1036.25
2269.56,-40.69,-48.7,50050,1037
2269.91,-41.09,-49.9,50070,1037
2270.23,-41.46,-51.0,50090,1037.75
2270.55,-39.93,-46.4,50110,1038.25
2270.88,-40.60,-48.4,50130,1038.5
2271.22,-40.77,-48.9,50150,1039
2271.56,-40.38,-47.8,50170,1039.25
2271.86,-40.18,-47.2,50190,1039.5
2272.19,-40.18,-47.2,50210,1040
2272.50,-41.18,-50.2,50230,1040.5
2272.84,-41.45,-51.0,50250,1040.75
2273.17,-39.98,-46.6,50270,1041.25
2273.51,-41.40,-50.9,50290,1041.5
2273.83,-40.94,-49.5,50310,1042
2274.13,-40.18,-47.2,50330,1043
2274.49,-40.24,-47.3,50350,1043.5
2274.84,-40.41,-47.9,50370,1044.25
2275.19,-40.66,-48.6,50390,1045
2275.49,-40.22,-47.3,50410,1045.75
2275.81,-41.38,-50.8,50430,1046.5
2276.17,-39.89,-46.2,50450,1047
2276.54,-38.80,-42.9,50470,1047
2276.84,-40.64,-48.6,50490,1047.25
2277.21,-40.39,-47.8,50510,1047.5
2277.55,-40.66,-48.6,50530,1048
2277.90,-41.11,-50.0,50550,1048.5
2278.25,-40.34,-47.7,50570,1048.5
2278.57,-40.50,-48.1,50590,1049
2278.89,-39.92,-46.4,50610,1049.25
2279.25,-39.22,-44.2,50630,1049.5
2279.62,-40.87,-49.3,50650,1049.5
2279.97,-40.21,-47.2,50670,1049.5
2280.30,-40.24,-47.3,50690,1049.75
2280.62,-40.72,-48.8,50710,1049.75
2281.00,-39.98,-46.5,50730,1050.5
2281.31,-40.69,-48.7,50750,1050.75
2281.65,-40.20,-47.2,50770,1051
2281.99,-41.12,-50.0,50790,1051.5
2282.31,-40.64,-48.6,50810,1051.5
2282.65,-39.87,-46.2,50830,1051.75
2282.98,-40.33,-47.6,50850,1052.25
2283.33,-39.71,-45.7,50870,1052.75
2283.69,-40.39,-47.8,50890,1053.25
2284.01,-41.84,-52.2,50910,1054.25
2284.35,-40.59,-48.4,50930,1055
2284.69,-39.69,-45.7,50950,1055.25
2285.03,-41.01,-49.7,50970,1055.5
2285.36,-39.97,-46.5,50990,1055.75
2285.71,-39.86,-46.2,51010,1056.5
2286.09,-40.24,-47.3,51030,1057.5
2286.45,-40.05,-46.7,51050,1057.5
2286.74,-41.28,-50.5,51070,1058
2287.08,-40.89,-49.3,51090,1058.25
2287.44,-40.19,-47.2,51110,1059.25
2287.79,-41.31,-50.6,51130,1059.25
2288.14,-40.00,-46.6,51150,1059.75
2288.49,-39.83,-46.1,51170,1060
2288.80,-41.12,-50.0,51190,1060.75
2289.17,-40.33,-47.6,51210,1061.5
2289.50,-41.07,-49.9,51230,1061.5
2289.85,-41.28,-50.5,51250,1062
2290.20,-40.56,-48.3,51270,1062.5
2290.55,-39.86,-46.2,51290,1063
2290.91,-39.40,-44.8,51310,1063.75
2291.28,-40.77,-49.0,51330,1064.25
2291.62,-39.71,-45.7,51350,1064.75
2291.95,-40.23,-47.3,51370,1065.25
2292.30,-39.80,-46.0,51390,1066
2292.62,-39.91,-46.3,51410,1066.75
2292.95,-40.25,-47.4,51430,1067
2293.25,-40.85,-49.2,51450,1067.75
2293.57,-41.89,-52.4,51470,1068.25
2293.93,-40.50,-48.1,51490,1068.5
2294.25,-40.60,-48.4,51510,1069
2294.61,-41.42,-50.9,51530,1069.5
2294.95,-41.75,-51.9,51550,1070
2295.27,-40.31,-47.5,51570,1070.5
2295.57,-41.80,-52.1,51590,1071
2295.90,-40.17,-47.1,51610,1072
2296.22,-39.46,-44.9,51630,1073.25
2296.59,-38.90,-43.3,51650,1073.75
2296.96,-39.03,-43.7,51670,1074.5
2297.35,-38.98,-43.5,51690,1074.75
2297.74,-39.41,-44.8,51710,1075.75
2298.12,-39.35,-44.6,51730,1076.5
2298.48,-39.49,-45.0,51750,1077.5
2298.84,-40.20,-47.2,51770,1078.5
2299.20,-40.38,-47.7,51790,1079.25
2299.62,-39.46,-44.9,51810,1079.5
2299.99,-39.78,-45.9,51830,1080.25
2300.37,-39.69,-45.7,51850,1080.5
2300.75,-39.96,-46.5,51870,1081.5
2301.11,-38.57,-42.2,51890,1081.75
2301.48,-39.44,-44.9,51910,1082.75
2301.86,-39.31,-44.5,51930,1083.5
2302.20,-39.09,-43.8,51950,1083.75
2302.56,-39.41,-44.8,51970,1084
2302.92,-39.58,-45.3,51990,1084.75
2303.29,-39.81,-46.0,52010,1085.75
2303.62,-39.88,-46.2,52030,1086.25
2303.93,-39.48,-45.0,52050,1087
2304.27,-39.03,-43.7,52070,1087.25
2304.66,-38.81,-43.0,52090,1087.75
2305.01,-39.40,-44.8,52110,1089
2305.35,-39.30,-44.5,52130,1089.25
2305.71,-38.88,-43.2,52150,1090
2306.11,-38.29,-41.4,52170,1090.5
2306.45,-39.02,-43.6,52190,1091.75
2306.80,-38.63,-42.4,52210,1092.5
2307.17,-39.77,-45.9,52230,1092.75
2307.57,-39.01,-43.6,52250,1093.25
2307.95,-39.96,-46.5,52270,1093.75
2308.34,-39.06,-43.7,52290,1094.25
2308.72,-39.50,-45.1,52310,1094.5
2309.08,-39.94,-46.4,52330,1095
2309.44,-40.07,-46.8,52350,1095.25
2309.80,-38.89,-43.2,52370,1096.25
2310.20,-39.69,-45.6,52390,1096.75
2310.59,-39.18,-44.1,52410,1097
2310.99,-38.79,-42.9,52430,1097.25
2311.40,-38.20,-41.1,52450,1097.75
