"","Title","First Author","Year","URL","_gddid"
"2597","Multiple deformations along the Honam shear zone in southwestern Korea constrained by Rb–Sr dating of synkinematic fabrics: Implications for the Mesozoic tectonic evolution of northeastern Asia","Cheong, Chang-Sik","2006","http://www.sciencedirect.com/science/article/pii/S0024493705001623","54c7953ce13823b607fd39dc"
"2598","Sediment routing evolution in the North Alpine Foreland Basin, Austria: interplay of transverse and longitudinal sediment dispersal","Sharman, Glenn R.","2017","http://doi.wiley.com/10.1111/bre.12259","5a0473c3cf58f1b964028fee"
"2599","Tectonomagmatic evolution of Western Amazonia: Geochemical characterization and zircon U-Pb geochronologic constraints from the Peruvian Eastern Cordilleran granitoids","Mišković, Aleksandar","2009","http://dx.doi.org/10.1130/b26488.1","579e0918cf58f188a567d232"
"2600","Petrologic Evolution of the Mariana Arc and Back-Arc Basin SystemA Synthesis of Drilling Results in the South Philippine Sea","Natland, J.H.","","http://deepseadrilling.org/60/dsdp_toc.htm","5c35560b1faed655488c1576"
"2601","Extensional crustal tectonics and crust-mantle coupling, a view from the geological record","Menant, Armel","2018","https://www.sciencedirect.com/science/article/pii/S0012825218301260","5c27afbe1faed655488aaf4a"
"2602","Geological Survey research 1963; Short papers in geology and hydrology, Articles 122-172","Geological Survey (U.S.)","1964","https://www.sciencebase.gov/catalog/item/4f4e4ae0e4b07f02db687fb1","55b3641de138231cbdd6d189"
"2603","Abstracts","","2009","http://doi.wiley.com/10.1111/j.1365-2141.2009.07639.x","5b5e2aeacf58f1ab7ca445c6"
"2604","Geology and Petrology of the Mt. Hood Area: A Study of High Cascade Volcanism","WISE, WILLIAM S.","1969","http://dx.doi.org/10.1130/0016-7606(1969)80[969:gapotm]2.0.co;2","577d715acf58f12f68b81d7c"
"2605","Physicochemical and elemental contamination assessment in groundwater samples of Khairpur Mir's, Pakistan","Qasim, Muhammad","2017","https://www.tandfonline.com/doi/full/10.1080/10807039.2016.1277415","59073f8dcf58f183313c260f"
"2606","Wide-angle seismic imaging beneath an andesitic arc: Central North Island, New Zealand","Stern, Tim","2011","http://doi.wiley.com/10.1029/2011JB008337","56e0a9cacf58f1936cd4b3d6"
"2607","Megaspores of an early Miocene aquatic lycopod (Isoetales) from Antarctica","Cantrill, David John","2017","https://www.tandfonline.com/doi/full/10.1080/00173134.2016.1144784","58b27d27cf58f113893212c1"
"2608","On-line triple oxygen isotope analysis of nitrous oxide using decomposition by microwave discharge","Mukotaka, Arata","2013","http://doi.wiley.com/10.1002/rcm.6698","59afce4ccf58f132913837c4"
"2609","Geochronology, petrogenesis, and tectonic implications of the Early Permian volcanic rocks in the northern margin of the North China craton","Li, Jialiang","","http://doi.wiley.com/10.1002/gj.3249","5c2f60631faed655488b60d1"
"2610","Field study of spatial variability in unsaturated flow beneath and adjacent to playas","Scanlon, Bridget R.","1997","http://doi.wiley.com/10.1029/97WR01332","56fbe2fdcf58f1bc0ceea04b"
"2611","Experimental control of beach face dynamics by waterable pumping  Chappell, J., I. G. Eliot, M. P. Bradshaw and E. Lonsdale, 1979. Engng Geol., 14(1): 29–41","","1979","http://www.sciencedirect.com/science/article/pii/0198025479907465","55cd8c96cf58f1b3b25e2675"
"2612","Oral Communications Tuesday 15 July Respiratory and pulmonary pharmacology (14.30-15.30)","","2008","http://doi.wiley.com/10.1111/j.1472-8206.2008.00593.x","5afb90ddcf58f16aca3c8ed5"
"2613","La Isla de Gorgona, Colombia: A petrological enigma?","Kerr, Andrew C.","2005","http://www.sciencedirect.com/science/article/pii/S0024493705000460","54dae3ece138235b0d06b56a"
"2614","Early Paleozoic Tectonic and Thermomechanical Evolution of Ultrahigh-Pressure (UHP) Metamorphic Rocks in the Northern Tibetan Plateau, Northwest China","Yin, An","2007","http://www.tandfonline.com/doi/abs/10.2747/0020-6814.49.8.681","58c198c1cf58f1ac96b0f65b"
"2615","The extinction of the dinosaurs","Brusatte, Stephen L.","2015","http://doi.wiley.com/10.1111/brv.12128","57917978cf58f18693fe4e4b"
"2616","Miocene magmatism and tectonics of the easternmost sector of the Calama-Olacapato-El Toro fault system in Central Andes at  24 S: Insights into the evolution of the Eastern Cordillera","Mazzuoli, R.","2008","http://dx.doi.org/10.1130/b26109.1","579d8e0dcf58f15c9f4f1422"
"2617","Cuyania, an Exotic Block to Gondwana: Review of a Historical Success and the Present Problems","Ramos, Victor A.","2004","http://www.sciencedirect.com/science/article/pii/S1342937X05710819","54b43256e138239d8684c3c0"
"2618","An Assessment of Written/Interactive Dialogue for Information Retrieval Applications","Brunner, Hans","1992","http://www.tandfonline.com/doi/abs/10.1207/s15327051hci0702_3","592b95c8cf58f1b3b50cf7f0"
"2619","Cold plumes trigger contamination of oceanic mantle wedges with continental crust-derived sediments: Evidence from chromitite zircon grains of eastern Cuban ophiolites","González-Jiménez, J.M.","2018","https://www.sciencedirect.com/science/article/pii/S1674987117302165","5c292b341faed655488ad8f7"
"2620","The Nahuel Niyeu basin: A Cambrian forearc basin in the eastern North Patagonian Massif","Greco, Gerson A.","2017","https://www.sciencedirect.com/science/article/pii/S0895981117300548","5a2e6561cf58f1635d799dd1"
"2621","National Research Program of the Water Resources Division, U.S. Geological Survey, fiscal year 1991","Compiled by Nichols, Martha L.","1991","https://www.sciencebase.gov/catalog/item/4f4e4a80e4b07f02db64953c","55a5cedae13823757cc6f76b"
"2622","Tectonic evolution of the Colombian Andes","Ramos, Victor A.","2006","http://www.sciencedirect.com/science/article/pii/S0895981106000678","54c64c8de1382389c54c503a"
"2623","On the origin of orogens","Jamieson, R. A.","2013","http://dx.doi.org/10.1130/b30855.1","57a205d5cf58f12f0df9dda0"
"2624","A fifty year perspective of magmatic evolution on Ruapehu Volcano, New Zealand: verification of open system behaviour in an arc volcano","Gamble, J.A","1999","http://www.sciencedirect.com/science/article/pii/S0012821X99001065","54e242fee138238a47f97bb4"
"2625","Basaltic subglacial sheet-like sequences: Evidence for two types with different implications for the inferred thickness of associated ice","Smellie, John L.","2008","http://www.sciencedirect.com/science/article/pii/S0012825208000135","55034cc7e1382326932d7ebc"
"2626","Araucarian leaves and cone scales from the Loreto Formation of Río de Las Minas, Magellan Region, Chile 1","Ohsawa, Takeshi A.","2016","http://www.nrcresearchpress.com/doi/10.1139/cjb-2016-0059","57d34025cf58f19caa7a8120"
"2627","Refining the Quaternary Geomagnetic Instability Time Scale (GITS): Lava flow recordings of the Blake and Post-Blake excursions","Singer, Brad S.","2014","http://www.sciencedirect.com/science/article/pii/S1871101412002026","54d64b6be138238471e7fa0c"
"2628","An Integrated Apatite Geochronology and Geochemistry Tool for Sedimentary Provenance Analysis","O'Sullivan, G. J.","2018","http://doi.wiley.com/10.1002/2017GC007343","5c3ff7641faed655488cf698"
"2629","Episodic unroofing of the Kohistan Batholith, Pakistan: Implications from K-feldspar thermochronology","Krol, Michael A.","1996","http://doi.wiley.com/10.1029/96JB01503","57a0b7dccf58f195c3038c61"
"2630","Publications of the Geological Survey 1962-1970","U.S. Geological Survey","1980","https://www.sciencebase.gov/catalog/item/5124ad60e4b0b6328103b4df","557ce24de138239225f86a20"
"2631","Consensus between genes and stones in the biogeographic and evolutionary history of Central America","Gutiérrez-García, Tania Anaid","2013","http://www.sciencedirect.com/science/article/pii/S0033589412001627","54b43265e138239d8684ed9e"
"2632","Two contrasting paleozoic magmatic belts in northern Inner Mongolia, China: petrogenesis and tectonic implications","Chen, Bin","2000","http://www.sciencedirect.com/science/article/pii/S0040195100001827","54f9f7eae138239936c6cabf"
"2633","Thermochronologic constraints on deformation and cooling history of high- and ultrahigh-pressure rocks in the Qinling-Dabie orogen, eastern China","Webb, Laura E.","1999","http://doi.wiley.com/10.1029/1999TC900012","56e37852cf58f17a4555aa0e"
"2634","Geochemistry and mineral chemical behavior of hydrothermal alteration of the Tuwu porphyry copper deposit, Eastern Tianshan, Northwest China","Yuan, Hongqing","","http://doi.wiley.com/10.1002/gj.3437","5ca380594e85ba2e7cc0e46c"
"2635","Geochemistry and isotope systematics of small- to medium-volume Neogene–Quaternary ignimbrites in the southern central Andes: evidence for derivation from andesitic magma sources","Siebel, Wolfgang","2001","http://www.sciencedirect.com/science/article/pii/S0009254100002497","56466d1bcf58f1be4d034d60"
"2636","Poster Abstracts","","2016","http://doi.wiley.com/10.1111/fcp.12190","5afb90e1cf58f16aca3c8eda"
"2637","Studies by the U.S. Geological Survey in Alaska, 2000","Edited by Wilson, Frederic H.","2002","https://www.sciencebase.gov/catalog/item/4f4e4b06e4b07f02db69a309","55b2add2e138231cbdd6cdc7"
"2638","Theme 4: The earth’s surface Session 4.0: Open session","","2004","http://www.sciencedirect.com/science/article/pii/S0016703704003242","55c31255cf58f1a8110b8d72"
"2639","Episodic mesozoic volcanism in Namibia and Brazil: A K—Ar Isochron study bearing on the opening of the south atlantic","Siedner, Gerard","1976","http://www.sciencedirect.com/science/article/pii/0012821X76902569","54cae5c1e138236bcc92999b"
"2640","Plume overriding triggers shallow subduction and orogeny in the southern Central Andes","Gianni, Guido M.","2017","http://www.sciencedirect.com/science/article/pii/S1342937X17301211","598be882cf58f137778e6822"
"2641","Magnetostratigraphy of the Miocene Corque Basin, Bolivia: Implications for the geodynamic evolution of the Altiplano during the Late Tertiary","Roperch, Pierrick","1999","http://doi.wiley.com/10.1029/1999JB900174","56c11037cf58f15c72c8f84a"
"2642","J.B. Auden-a Centenary Tribute B.P.RadhakrishnaJ.B. Auden-a Centenary Tribute2003Geological Society of IndiaIndia332. Price: India - Rs. 450; Other countries - US$45. Published by Geological Society of India, P. B. No. 1922, Gavipuram, Bangalore - 560 01 9","Nambiar, C.G.","2004","http://www.sciencedirect.com/science/article/pii/S1342937X05711059","54b43256e138239d8684c3cd"
"2643","Geochemical, Sr–Nd and zircon U–Pb–Hf isotopic studies of Late Carboniferous magmatism in the West Junggar, Xinjiang: Implications for ridge subduction?","Geng, Hongyan","2009","http://www.sciencedirect.com/science/article/pii/S000925410900309X","54bfe76de1382330560e07c5"
"2644","Studies on a nonoccluded virus of the pine tree emperor moth","Tripconey, Dianne","1970","http://www.sciencedirect.com/science/article/pii/0022201170902454","56d3f20ccf58f1b14db26e1f"
"2645","Early Cretaceous dioritic rocks in the Tongling region, eastern China: Implications for the tectonic settings","Xie, Jiancheng","2012","http://www.sciencedirect.com/science/article/pii/S0024493712001892","54c84ab4e13823b607fd3cbd"
"2646","Book Reviews","Abdi, S. Wali","2002","http://doi.wiley.com/10.1111/j.1949-8594.2002.tb18146.x","5c4776751faed655489387bf"
"2647","Geochemistry and metamorphism of the Mouriscas Complex, Ossa-Morena/Central Iberian zone boundary, Iberian Massif, Central Portugal: Implications for the Cadomian and Variscan orogenies","Henriques, S.B.A.","2018","https://www.sciencedirect.com/science/article/pii/S0024493717304061","5a39ee9acf58f1314cf12811"
"2648","Orogenic gold: Common or evolving fluid and metal sources through time","Goldfarb, Richard J.","2015","http://www.sciencedirect.com/science/article/pii/S0024493715002613","55f3eefccf58f16256a22127"
"2649","Paleogeographic and tectonic implications of the first paleomagnetic results from the Middle–Late Cambrian Mesón Group: NW Argentina","Spagnuolo, Cecilia M.","2008","http://www.sciencedirect.com/science/article/pii/S0895981107001058","54efb14ce138237cc9152c0c"
"2650","Clamgulchian (Miocene–Pliocene) pollen assemblages of the Kenai Lowland, Alaska, and the persistence of the family Podocarpaceae","Reinink-Smith, Linda M.","2017","https://www.tandfonline.com/doi/full/10.1080/01916122.2017.1310767","5976755acf58f18080dfe92a"
"2651","Discerning the Chemistry in Individual Organelles with Small-Molecule Fluorescent Probes","Xu, Wang","2016","http://doi.wiley.com/10.1002/anie.201510721","5ab3b797cf58f101e7ee68ff"
"2652","Neogene paleomagnetism and oroclinal bending of the central Andes of Bolivia","MacFadden, Bruce J.","1995","http://doi.wiley.com/10.1029/95JB00149","56bd2b31cf58f15c72c8ab7c"
"2653","Deciphering lake and maar geometries from seismic refraction and reflection surveys in Laguna Potrok Aike (southern Patagonia, Argentina)","Gebhardt, A.C.","2011","http://www.sciencedirect.com/science/article/pii/S0377027311000060","5547273ee138233dfd7d3d91"
"2654","Multi-phased uplift of the southern margin of the Central Anatolian plateau, Turkey: A record of tectonic and upper mantle processes","Schildgen, T.F.","2012","http://www.sciencedirect.com/science/article/pii/S0012821X11007175","54cf3a0be138236bcc92abb1"
"2655","The Use of Pulsed Ultrasound Technology to Improve Environmental Remediation: A Comparative Study","Casadonte, D. J.","2005","http://www.tandfonline.com/doi/abs/10.1080/09593332608618615","58e7b7afcf58f1ba93dbb05e"
"2656","Palaeomagnetism of cretaceous sediments from Misool, Northeastern Indonesia","Wensink, Hans","1989","http://www.sciencedirect.com/science/article/pii/0077757989901555","56770148cf58f1b1878a98dd"
"2657","Adsorption of picloram herbicide on iron oxide pillared montmorillonite","Marco-Brown, Jose L.","2012","http://www.sciencedirect.com/science/article/pii/S0169131712000178","54f6f122e13823054496b118"
"2658","Geochemical and isotopic evidences of magmatic inputs in the hydrothermal reservoir feeding the fumarolic discharges of Tacora volcano (northern Chile)","Capaccioni, B.","2011","http://www.sciencedirect.com/science/article/pii/S0377027311002587","554708c4e138233dfd7d3d07"
"2659","National Earthquake Hazards Reduction Program, annual project summaries, XXXVI; Volume 1","compiled by Jacobson, Muriel L.","1995","https://www.sciencebase.gov/catalog/item/4f4e4b01e4b07f02db69894b","559e9073e138230816dadca6"
"2660","Late Cretaceous arc development on the SW margin of the Caribbean Plate: Insights from the Golfito, Costa Rica, and Azuero, Panama, complexes","Buchs, David M.","2010","http://doi.wiley.com/10.1029/2009GC002901","56750c5acf58f122156077cf"
"2661","Unraveling crustal growth and reworking processes in complex zircons from orogenic lower-crust: The Proterozoic Putumayo Orogen of Amazonia","Ibanez-Mejia, Mauricio","2015","http://www.sciencedirect.com/science/article/pii/S0301926815002272","55f53024cf58f16256a229b5"
